content,sentiment
"['aplikasi', 'indiehom', 'ini', 'sangat', 'mudah', 'digunakan', 'serta', 'fitur', 'fitur', 'yang', 'ada', 'didalamnya', 'sangat', 'lengkap', 'dan', 'juga', 'mempermudah', 'untuk', 'melaporkan', 'dan', 'menyelesaikan', 'kendala', 'tekni', 'atau', 'nontekni', 'pemakaian', 'internet', 'serta', 'pelayanan', 'sangat', 'istimewah', 'dengan', 'adanya', 'aplikasi', 'ini', 'semua', 'masalah', 'dapat', 'terselesaikan', 'dengan', 'satu', 'gengaman', 'saja']",1
"['sere', 'error', 'mau', 'bikin', 'tiket', 'gangguan', 'malah', 'gak', 'bisa']",-1
"['sangat', 'bagu', 'fiturnya', 'selalu', 'ada', 'pembaharuan', 'mudah', 'dipahami', 'laporan', 'gangguan', 'restart', 'modem', 'bisa', 'langsung', 'di', 'aplikasi', 'my', 'indihom', 'mantapppp']",1
"['kenapa', 'menu', 'smooa', 'tidak', 'bisa', 'di', 'buka', 'dan', 'point', 'tanpa', 'di', 'pakai', 'bisa', 'hilang', 'kalian', 'mau', 'dagang', 'apa', 'main', 'game', 'tolong', 'di', 'perbaiki', 'lagi', 'aplikasi', 'nya', 'setelah', 'di', 'upgrad', 'bukan', 'nya', 'lebih', 'baik', 'malah', 'lebih', 'parah']",-1
"['detail', 'tagihan', 'nya', 'jela', 'jumlah', 'perangkat', 'yg', 'terhubung', 'juga', 'ada', 'kuota', 'yg', 'terpakai', 'juga', 'disediain', 'jadi', 'bisa', 'maintain', 'penggunaan', 'pale', 'seneng', 'ngumpulin', 'poin', 'tru', 'dituk', 'voucher', 'buat', 'bayar', 'tagihan', 'indihom', 'atau', 'bisa', 'dituk', 'free', 'gift', 'di', 'plasa', 'telkom', 'pua', 'sama', 'pelayanan', 'indihom', 'sangat', 'menguntungkan']",1
"['quick', 'respon', 'and', 'solut', 'ata', 'keluhan', 'yg', 'saya', 'sampaikan', 'smga', 'app', 'ini', 'bertambah', 'baik', 'truss']",1
"['pelayanannya', 'sangat', 'ramah', 'dan', 'cepat', 'penanganan', 'nya']",1
"['saya', 'kasih', 'bintang', 'aja', 'karena', 'saya', 'mau', 'upgrad', 'speed', 'nya', 'masih', 'bermasalah', 'ngak', 'bisa', 'di', 'ngasih', 'otp', 'nanti', 'kalau', 'sdh', 'bisa', 'baru', 'bintang', 'nambah']",-1
"['bukannya', 'makin', 'bagu', 'malah', 'makin', 'payah', 'setelah', 'di', 'updat', 'contoh', 'lbuka', 'riwayat', 'tagihan', 'load', 'mulu']",-1
"['aplikasi', 'yang', 'memudahkan', 'kita', 'dalam', 'melihat', 'promo', 'yang', 'di', 'swlwnggarakan', 'indihom', 'sedikit', 'masukan', 'bisa', 'di', 'tambah', 'menu', 'dalam', 'aplikasi', 'yang', 'menyertakan', 'prangkat', 'apa', 'saja', 'yang', 'tersambung', 'dalam', 'wi', 'fi']",1
"['pelayanan', 'serta', 'respon', 'terhadap', 'kendalanya', 'cepat', 'serta', 'csnya', 'ramah', 'diharapkan', 'untuk', 'kedepannya', 'bisa', 'lebih', 'cepat', 'lagi', 'dalam', 'penanganan', 'permasalahan', 'seputar', 'aplikasinya']",1
"['sudah', 'baik', 'perlu', 'ditingkatkan', 'kembali', 'karena', 'didalam', 'aplikasi', 'waktu', 'memilih', 'layanan', 'terkadang', 'sere', 'lelet', 'overal', 'sudah', 'baik']",1
"['kuota', 'updat', 'gak', 'bisa', 'masuk', 'k', 'aplikasi']",-1
"['sebenernya', 'enak', 'si', 'pakai', 'indihom', 'ini', 'jaringannya', 'oke', 'cuma', 'mau', 'pasang', 'smart', 'indihom', 'cctv', 'selalu', 'gagal', 'udah', 'kali', 'aktifasi', 'tetap', 'aja', 'gagal', 'padah', 'biar', 'sekalian', 'pembayaran', 'jadi', 'satu', 'dengan', 'layananan', 'internet', 'n', 'tv', 'nya', 'tinggal', 'tunggu', 'waktu', 'aja', 'si', 'ini', 'kalau', 'gagal', 'teru', 'pale', 'ganti', 'ke', 'layanan', 'tetangga']",-1
"['pertama', 'pakai', 'aplikasi', 'ini', 'sy', 'kasi', 'karna', 'selain', 'mudah', 'cara', 'pembayaran', 'jg', 'untuk', 'mengeceknya', 'gampang', 'tapi', 'setelah', 'pemakaian', 'ulan', 'pa', 'mau', 'buka', 'aplikasi', 'loadingnya', 'lama', 'banget', 'dan', 'sere', 'error', 'tolong', 'di', 'perhatikan', 'kenyamanan', 'custom']",-1
"['aplikasinya', 'error', 'teru', 'lebih', 'baik', 'saya', 'hapu', 'aplikasinya', 'nanti', 'klo', 'sudah', 'normal', 'baru', 'cari', 'yang', 'lain', 'lagi']",-1
"['ga', 'bisa', 'login', 'mau', 'login', 'bilang', 'password', 'ud', 'kadaluarsa', 'dan', 'situ', 'ganti', 'ud', 'ganti', 'dan', 'kirim', 'kode', 'verivikasi', 'pa', 'di', 'masukin', 'kode', 'ny', 'bilang', 'kode', 'tidak', 'valid', 'lol', 'sekali', 'ud', 'coba', 'ttp', 'aja', 'ga', 'bisa']",-1
"['terimaksih', 'ata', 'aplikasinya', 'saya', 'tidak', 'haru', 'antri', 'lagi', 'di', 'plaza', 'telkom', 'kalau', 'ada', 'gangguan', 'indihom', 'bisa', 'melaporkan', 'melalui', 'aplikasi', 'dan', 'kurang', 'dari', 'jam', 'masalah', 'saya', 'dapat', 'teratasi']",1
"['setelah', 'diupgrad', 'detail', 'penggunaan', 'tidak', 'ada', 'harusnya', 'jgn', 'dihilangkan', 'krena', 'info', 'penggunaan', 'pent']",-1
"['kalau', 'ngk', 'niat', 'bikin', 'app', 'mend', 'ngk', 'usah', 'peningkatan', 'layanan', 'kluar', 'sendiri', 'makin', 'ngk', 'jela', 'nih', 'app']",-1
"['kalau', 'sudah', 'bagu', 'jgn', 'di', 'utak', 'atik', 'tru', 'malah', 'jdi', 'prodok', 'gagal', 'jadi', 'nya', 'liat', 'pembayaran', 'susah', 'bayar', 'susah', 'nanti', 'kalau', 'gak', 'bisa', 'di', 'aks', 'lgi', 'mahalah', 'kena', 'denda', 'lgi']",-1
"['mantap', 'aplikasi', 'semakin', 'mudah', 'di', 'mengerti', 'bisa', 'mengetahui', 'tagihan', 'tiap', 'bulan', 'banyak', 'promo', 'yg', 'bisa', 'kita', 'tahu', 'ketika', 'kita', 'mendapat', 'gangguan', 'mudah', 'dan', 'fast', 'respon', 'lagi', 'dan', 'masih', 'banyak', 'informasi', 'lain', 'nya', 'top', 'markotop', 'ngga', 'nyesel', 'pasang', 'aplikasi', 'indihom']",1
"['app', 'mantap', 'sih', 'setelah', 'upgrad', 'jdi', 'makin', 'mudah', 'untuk', 'pengaduan', 'keluhan', 'dan', 'perbaikan', 'juga', 'cukup', 'cepat', 'juga', 'thank', 'indihom']",1
"['voucher', 'sere', 'hilang', 'padhal', 'biar', 'dpt', 'diskon', 'tidak', 'ada', 'pengembalian', 'poin', 'saat', 'voucher', 'hilang', 'sudah', 'lebih', 'dari', 'poin', 'yg', 'hilang', 'sia', 'sia']",-1
"['myindihom', 'app', 'yang', 'sangat', 'simpl', 'banyak', 'berbagai', 'manfaat', 'dan', 'kegunaannya', 'untuk', 'semua', 'hal', 'didalam', 'media', 'media', 'internet']",1
"['wifi', 'burik', 'kontl', 'buat', 'kerja', 'ngelag', 'maen', 'game', 'ngelag', 'stream', 'ngelag', 'benerin', 'bangk', 'profaidernya', 'nelpon', 'csnya', 'pake', 'pulsa', 'malah', 'disuruh', 'nunggu', 'dia', 'kira', 'nelpon', 'gratisan', 'kali', 'anjg']",-1
"['fungsi', 'aplikasi', 'ini', 'sangat', 'membantu', 'masukan', 'aja', 'harusnya', 'bisa', 'ditambahkan', 'untuk', 'pengaturan', 'jaringan', 'ganti', 'sandi', 'wifi', 'secara', 'berkala', 'dan', 'melakukan', 'blok', 'bagi', 'pengguna', 'gelap', 'atau', 'tidak', 'diketahui', 'tanpa', 'haru', 'login', 'ke', 'situ', 'tolong', 'ditindak', 'lanjuti']",1
"['sangat', 'tidak', 'baik', 'tiba', 'tiba', 'minta', 'ganti', 'pasword', 'baru', 'waktu', 'ganti', 'pun', 'gak', 'bisa', 'bisa', 'hapu', 'aja', 'jika', 'gak', 'guna', 'ini', 'aplikasi', 'bikin', 'pana', 'aja', 'mau', 'cek', 'tagihan', 'malah', 'bikin', 'masalah', 'baru']",-1
"['tidak', 'bisa', 'login', 'udh', 'masukin', 'kode', 'verifikasi', 'buat', 'ganti', 'pw', 'ketrangan', 'silahkan', 'perika', 'jaringan', 'koneksi', 'anda', 'padah', 'jaringan', 'd', 'rumah', 'full', 'normal', 'gak', 'jela', 'apk', 'ny', 'segra', 'perbaiki', 'lagi', 'menyusahkan', 'kalo', 'ada', 'ny', 'seperti', 'mau', 'komplin', 'msalah', 'modem', 'atau', 'jaringan', 'ditunggu', 'follow', 'up', 'nya', 'tk']",-1
"['updat', 'aplikasi', 'malah', 'semakin', 'ribet', 'susah', 'dan', 'interfac', 'membinggungkan', 'untuk', 'user']",-1
"['jaringan', 'stabil', 'pelayanan', 'gangguan', 'cepat', 'tanggap', 'mantap', 'pokoknya']",1
"['semakin', 'lama', 'semakin', 'buruk', 'harga', 'semakin', 'mahal', 'pelayanan', 'mengecewakan', 'jaringan', 'lebih', 'hancur', 'lagi', 'bingung', 'banget', 'sma', 'indihom', 'wa', 'aja', 'susah', 'banget', 'nyambung', 'nya', 'jaringan', 'wifi', 'tapi', 'pembayaran', 'n', 'tolong', 'ini', 'indihom', 'di', 'perbaiki', 'setidaknya', 'jaringan', 'nya', 'yang', 'di', 'perbaiki', 'merasa', 'rugi', 'banget', 'bayar', 'mahal', 'jaringan', 'jelek', 'bahkan', 'nelfon', 'lewat', 'wa', 'menghubungkan', 'padah', 'cuaca', 'nggak', 'ada', 'hujan', 'sma', 'skli']",-1
"['di', 'aplikasi', 'ini', 'setiap', 'masalah', 'indihom', 'ditanggapi', 'dengan', 'cepat', 'dan', 'ramah', 'semoga', 'teru', 'seperti', 'itu']",1
"['sangat', 'membantu', 'dan', 'memuaskan', 'terdapat', 'program', 'dan', 'informasi', 'lainnya']",1
"['di', 'depan', 'rumah', 'saya', 'sudah', 'ada', 'jaringan', 'fiber', 'optiknya', 'tapi', 'di', 'aplikasi', 'keterangannya', 'belum', 'ada']",-1
"['setelah', 'updat', 'aplikasi', 'tidak', 'bisa', 'login', 'dengan', 'notifikasi', 'sedang', 'perbaikan']",-1
"['saya', 'pengguna', 'indihom', 'sampai', 'sekarang', 'pelayanan', 'bagu', 'internet', 'lancar', 'dan', 'tanpa', 'gannguan']",1
"['mau', 'buka', 'app', 'suruh', 'masukan', 'ulang', 'usernam', 'udah', 'masukin', 'email', 'valid', 'katanya', 'ada', 'perubahan', 'buat', 'kata', 'sandi', 'baru', 'udah', 'bikin', 'kata', 'sandi', 'yg', 'baru', 'katanya', 'token', 'tidak', 'valid', 'apa', 'apaan', 'ini']",1
"['saat', 'login', 'lama', 'kalau', 'mau', 'bukak', 'di', 'keluhan', 'lama', 'kadanf', 'sere', 'ganguan', 'biat', 'prose', 'bantuan', 'laporan', 'layanan', 'tergangu']",-1
"['selama', 'menggunakan', 'indihom', 'koneksi', 'internet', 'lancar', 'prose', 'belajar', 'anak', 'dan', 'nonton', 'hiburan', 'jadi', 'nyaman']",1
"['selama', 'saya', 'menggunakan', 'my', 'indihom', 'pelayanan', 'dan', 'lengaduan', 'sangat', 'cepat', 'di', 'atasi', 'semoga', 'selalu', 'solid', 'dalam', 'menangani', 'seluruh', 'masalah']",1
"['aplikasi', 'sangat', 'membantu', 'dalam', 'melihat', 'kouta', 'membayar', 'tagihan', 'melihat', 'perangkat', 'yang', 'terhubung', 'dan', 'melapor', 'gangguan']",1
"['tolong', 'dong', 'saya', 'mau', 'cek', 'diriwayatnya', 'tapi', 'error', 'gk', 'listnya']",-1
"['aplikasi', 'bagu', 'alhamdulillah', 'terbantu', 'pekerjaan', 'ku', 'dengan', 'adanya', 'internet', 'indihom', 'jaringan', 'lancar', 'tanpa', 'takut', 'terganggu', 'dengan', 'gangguan']",1
"['tarif', 'masih', 'mahal', 'dan', 'kecepatan', 'internet', 'masih', 'tdk', 'mendukung', 'utk', 'pekerjaan', 'dan', 'hiburan', 'yg', 'butuh', 'jaringan', 'internet', 'yg', 'stabil']",1
"['kenapa', 'verifikasi', 'data', 'diri', 'saya', 'tidak', 'selesai', 'selesai', 'katanya', 'hanya', 'butuh', 'menit', 'tapi', 'ini', 'sudah', 'hari', 'dan', 'berapa', 'lama', 'untuk', 'menunggu', 'verifikasi', 'order', 'tersebut', 'semoga', 'dipercepat', 'dan', 'dipermudah', 'pemasangan', 'dan', 'pemakaian', 'wi', 'fi', 'indihom', 'di', 'kost', 'an', 'saya']",1
"['buka', 'aplikasi', 'aja', 'gk', 'bisa', 'aneh', 'padah', 'guna', 'data', 'ganti', 'guna', 'wifi', 'juga', 'masi', 'gk', 'bisa']",-1
"['saya', 'sebagai', 'custom', 'd', 'rugikan', 'dari', 'kemarin', 'saya', 'mengalami', 'kerusakan', 'tetapi', 'sampai', 'saat', 'ini', 'tidak', 'ada', 'yang', 'memperbaiki', 'segitu', 'tiket', 'untuk', 'memperbaiki', 'sudah', 'ada', 'saya', 'kantongi', 'tetapi', 'petuga', 'yg', 'memperbaiki', 'blm', 'dtng', 'jg']",-1
"['diperbaiki', 'lah', 'servernya', 'masa', 'bertahun', 'tahun', 'mau', 'lapor', 'gak', 'pernah', 'bisa', 'lewat', 'aplikasi', 'padah', 'tiap', 'telepon', 'selalu', 'diarahin', 'untuk', 'lapor', 'lewat', 'aplikasi']",-1
"['oper', 'cs', 'ok', 'tanggap', 'banget', 'buat', 'laporan', 'custom', 'tapi', 'tehknisinya', 'ndablek', 'lama', 'nerima', 'laporan', 'dan', 'kurang', 'tanggap', 'atau', 'memang', 'tehknisinya', 'cuma', 'org', 'per', 'provinsi', 'entahlah']",-1
"['aplikasinya', 'tidak', 'bagu', 'setelah', 'diupgrad', 'gak', 'bisa', 'lagi', 'cek', 'jumlah', 'perangkat', 'yg', 'terhubung', 'email', 'yg', 'dimasukan', 'pertama', 'kali', 'tdk', 'sama', 'dgn', 'yg', 'ada', 'diprofil', 'akhirnya', 'haru', 'ganti', 'email', 'lain', 'utk', 'verifikasi', 'akun', 'tidak', 'bisa', 'ganti', 'profil', 'selalu', 'muncul', 'kami', 'dalam', 'meningkatkan', 'layanan', 'silahkan', 'kembali', 'lagi', 'nanti', 'aplikasi', 'yang', 'aneh']",-1
"['aplikasi', 'lemot', 'sere', 'gangguan', 'tidak', 'bisa', 'membuat', 'laporan', 'gangguan']",-1
"['aplikasi', 'yang', 'bagu', 'dan', 'sangat', 'membantu', 'meskipun', 'kadang', 'sere', 'error', 'semoga', 'kedepannya', 'lebih', 'ditingkatkan', 'lagi', 'kualita', 'layanan', 'indihom']",1
"['versi', 'baru', 'di', 'suruh', 'ganti', 'password', 'di', 'anggap', 'kadaluarsa', 'bgtu', 'dpt', 'kode', 'pemulihan', 'reset', 'password', 'di', 'masukan', 'kode', 'malah', 'di', 'suruh', 'cek', 'konektivita', 'jaringan']",-1
"['apk', 'nya', 'parah', 'sere', 'bermasalah', 'sere', 'gak', 'bisa', 'masuk', 'myindihom']",-1
"['aplikasinya', 'sangat', 'berguna', 'dan', 'membantu', 'karena', 'memudahkan', 'pengguna', 'untuk', 'dapat', 'melakukan', 'pembayaran', 'tagihan', 'melalui', 'aplikasi']",1
"['aplikasinya', 'ga', 'bisa', 'diaks', 'alasan', 'periksa', 'jaringan', 'padah', 'jaringan', 'ga', 'ada', 'masalah', 'hanya', 'waktu', 'bulan', 'bulan', 'pertama', 'pemakaiannya', 'saja', 'yang', 'bagu']",-1
"['ini', 'aplikasi', 'kenapa', 'mau', 'daftar', 'tapi', 'tertuli', 'sedang', 'meningkatkan', 'pelayanan', 'teru', 'jadi', 'gak', 'bisa', 'ngecek', 'atau', 'daftar', 'sama', 'sekali', 'tolong', 'di', 'perbaiki']",-1
"['saya', 'mau', 'melakukan', 'pengaduan', 'internet', 'tidak', 'berfungsi', 'tetapi', 'selalu', 'di', 'arahkannya', 'ke', 'restart', 'modem', 'teru', 'ingin', 'lapor', 'ke', 'call', 'center', 'terkena', 'pulsa', 'tidak', 'ada', 'call', 'center', 'by', 'wa']",-1
"['one', 'of', 'good', 'aplic', 'for', 'maintain', 'indihom', 'bill', 'setiap', 'bulan', 'ada', 'updat', 'tagihan', 'tanpa', 'lama', 'menunggu', 'pengiriman', 'dr', 'email', 'dr', 'segi', 'tampilan', 'juga', 'user', 'friendli', 'semoga', 'kedepan', 'ada', 'semacam', 'remind', 'jd', 'tiap', 'tanggal', 'tertentu', 'ada', 'notifikasi', 'untuk', 'setiap', 'tagihan', 'di', 'sisi', 'lain', 'kedepan', 'smga', 'aplikasi', 'ini', 'bs', 'digunakan', 'lbh', 'banyak', 'lagi', 'bs', 'utk', 'daftar', 'pengguna', 'baru', 'smpai', 'bayar', 'downgrad', 'upgrad', 'bahkan', 'churn', 'overal', 'oke', 'aplikasinya']",1
"['lebih', 'sere', 'buka', 'all', 'channelnya', 'ya', 'tru', 'boleh', 'donk', 'kalo', 'data', 'dirinya', 'di', 'pake', 'd', 'banyak', 'titik', 'dan', 'dapat', 'diskon', 'pasang', 'grati']",1
"['aplikasi', 'bagu', 'memudahkan', 'pengguna', 'sangat', 'membantu', 'dalam', 'segi', 'pelayanan', 'bisa', 'cek', 'tagihan', 'dan', 'melihat', 'riwayat', 'pembayaran']",1
"['aplikasi', 'mantap', 'membantu', 'mengecek', 'tagihan', 'bulanan', 'dan', 'terbaru', 'indihom']",1
"['langganan', 'saya', 'dengan', 'indihom', 'sudah', 'hampir', 'tahun', 'dan', 'semenjak', 'ada', 'aplikasi', 'myindihom', 'semakin', 'mudah', 'dan', 'cepet', 'untuk', 'mendapat', 'terbaru', 'dan', 'di', 'dlm', 'aplikasi', 'semakin', 'memudahkan', 'tatap', 'muka', 'dan', 'merestart', 'modem', 'jadi', 'lebih', 'mudah', 'lewat', 'aplikasi', 'myindihom', 'dr', 'jarak', 'jauh', 'juga', 'bisa', 'pembaruan', 'aplikasinya', 'juga', 'semakin', 'baik', 'membuat', 'laporan', 'dan', 'penyelesaian', 'masalah', 'bisa', 'di', 'pantau', 'dr', 'aplikasi', 'langsung', 'mantap', 'myindihom', 'maju', 'teru']",1
"['aplikasi', 'bodoh', 'sdh', 'd', 'kasi', 'masukkan', 'gk', 'ada', 'perubahan', 'login', 'sangat', 'susah', 'woi']",-1
"['aplikasi', 'lemot', 'banget', 'mau', 'masuk', 'aja', 'susah', 'kok', 'nggak', 'pernah', 'diperbaiki', 'payahhh']",-1
"['selalu', 'muncul', 'notif', 'sedang', 'melakukan', 'peningkatan', 'pelayanan', 'pada', 'saat', 'ingin', 'laporan', 'jika', 'terjadi', 'error']",-1
"['ga', 'bisa', 'login', 'udah', 'ntah', 'knapa', 'malah', 'load', 'teru', 'capeeeee']",-1
"['termakasih', 'indi', 'home', 'dengan', 'fitur', 'apk', 'lebih', 'memudahkan', 'saya', 'buat', 'bayar', 'tagihan', 'langsung', 'tanpa', 'ada', 'kendala', 'sedikitpun']",1
"['tampilan', 'sangat', 'mudah', 'dimengerti', 'memberikan', 'berbagai', 'informasi', 'yang', 'dibutuhkan', 'memberikan', 'solusi', 'bagi', 'kendala', 'kendala', 'yang', 'dialami', 'mudah', 'dalam', 'menyampaikan', 'jika', 'ada', 'keluhan', 'dan', 'hebatnya', 'bisa', 'atur', 'jadwal', 'untuk', 'teknisi', 'datang', 'kerumah', 'luar', 'biasa']",1
"['mantap', 'sih', 'semoga', 'kedepannya', 'aplikasi', 'nya', 'makin', 'berkembang', 'saya', 'yakin', 'di', 'era', 'digit', 'ini', 'my', 'indihom', 'lebih', 'bagu', 'lagi', 'kedepannya', 'terima', 'kasih', 'my', 'indihom']",1
"['aplikasi', 'nya', 'sangat', 'mudah', 'dan', 'gampang', 'untuk', 'digunakan', 'untuk', 'saya', 'pengguna', 'indihom', 'mulai', 'dari', 'cek', 'berapa', 'banyak', 'gb', 'yang', 'di', 'gunakan', 'dapat', 'melakukan', 'transaksi', 'bulanan', 'dengan', 'mudah', 'dan', 'juga', 'banyak', 'penawaran', 'di', 'ada', 'di', 'aplikasi', 'nya', 'sehingga', 'sangat', 'membantu', 'untuk', 'pemilihan', 'langganan', 'indihom', 'yang', 'sangat', 'simpel', 'dan', 'juga', 'fitur', 'bantuan', 'yang', 'membantu', 'dlm', 'setiap', 'permasalahan', 'yang', 'saya', 'alami', 'selama', 'penggunaan', 'aplikasi', 'indihom', 'semoga', 'lebih', 'banyak', 'lagi', 'fitur', 'yang', 'ditambahkan', 'dan', 'promo', 'yang', 'akan', 'ditawkn']",1
"['entah', 'aku', 'nya', 'atau', 'apanya', 'my', 'indihom', 'berfungsi', 'dengan', 'baik', 'tapi', 'terkadang', 'layanan', 'secara', 'langsung', 'mereka', 'kurang', 'ramah', 'itu', 'aja', 'dan', 'jaringan', 'standar', 'sih', 'riview', 'jujur', 'yaaaa']",1
"['updat', 'malah', 'ribet', 'mau', 'masuk', 'lagi', 'verifikasi', 'teru', 'dan', 'gagal', 'mulu']",-1
"['pengalaman', 'saya', 'memakai', 'indihom', 'belum', 'lama', 'sih', 'saya', 'juga', 'masih', 'pengguna', 'baru', 'indihom', 'jadi', 'menurut', 'pemakai', 'saya', 'yg', 'baru', 'minggu', 'sih', 'aja', 'semoga', 'kesananya', 'juga', 'lancar', 'dan', 'indihom', 'semakin', 'maju', 'lagi']",1
"['mantap', 'indihom', 'kecepatan', 'nya', 'stabil', 'dan', 'layanan', 'pelanggannya', 'juga', 'oke']",1
"['tdk', 'membantu', 'sama', 'sekali', 'dlm', 'hal', 'penanganan', 'masalah', 'indihom', 'pemakaian', 'rumah', 'belum', 'lagi', 'u', 'penanganan', 'masalah', 'kita', 'haru', 'ke', 'kantor', 'utama', 'yg', 'jarakni', 'cukup', 'jauh', 'dr', 'rumah']",-1
"['telkom', 'banyak', 'tingkah', 'updat', 'aplikasi', 'malah', 'jadi', 'gak', 'bisa', 'masuk', 'mau', 'lapor', 'gangguan', 'jadi', 'susah']",-1
"['myindihom', 'sangat', 'membantu', 'aku', 'sebagai', 'pengguna', 'untuk', 'memantau', 'penggunaan', 'secara', 'berkala', 'dari', 'mulai', 'tagihan', 'perbulan', 'hingga', 'rekomendasi', 'penawaran', 'produk', 'terbaru', 'aplikasinya', 'mudah', 'digunakan', 'bagi', 'berbagai', 'kalangan', 'mencakup', 'riwayat', 'pembelian', 'dan', 'bantuan', 'yang', 'sangat', 'memudahkan', 'kita', 'apabila', 'terdapat', 'kendala', 'dan', 'yang', 'pale', 'seru', 'ada', 'poin', 'myindihom', 'dimana', 'banyak', 'bangettt', 'promo', 'yang', 'bisa', 'digunakan', 'dengan', 'hanya', 'menukarkan', 'poin', 'yang', 'sudah', 'kita', 'dapatkan', 'thank', 'u', 'myindihom', 'such', 'a', 'good', 'app']",1
"['penanganan', 'petuga', 'luar', 'biasa', 'cepat', 'dan', 'responsif']",1
"['kalau', 'di', 'daerah', 'saya', 'terjangkau', 'biznet', 'pasti', 'saya', 'sudah', 'ganti', 'karena', 'harga', 'paket', 'internet', 'saya', 'bp', 'harganya', 'normal', 'internet', 'tv', 'padah', 'gak', 'ada', 'tv', 'set', 'top', 'box', 'nya', 'coba', 'aja', 'bisa', 'diganti', 'dengan', 'langganan', 'disney', 'hotstar', 'grati']",-1
"['myindihom', 'mempermudah', 'kita', 'melaporkan', 'gangguan', 'mengecek', 'koneksi', 'internet', 'dan', 'dapat', 'melihat', 'point', 'yg', 'diperoleh', 'serta', 'mengetahui', 'tagihan', 'dan', 'promo']",1
"['aplikasi', 'sangat', 'bermanfaat', 'memudahkan', 'pembayaran', 'remind', 'tagihan', 'perubahan', 'data', 'upgrad', 'layanan']",1
"['fitur', 'semakin', 'berkurang', 'sere', 'eror', 'sudah', 'bayar', 'tapi', 'tidak', 'bisa', 'melakukan', 'laporan', 'jaringan', 'padah', 'dulu', 'lancar', 'makin', 'di', 'updat', 'makin', 'gaenak', 'aplikasinya', 'tambah', 'lemot', 'juga']",-1
"['jaringan', 'lumayan', 'cepat', 'untuk', 'pemasangan', 'cctv', 'di', 'rumah', 'jadi', 'aman', 'di', 'tinggal', 'pergi', 'dan', 'untuk', 'mabar', 'juga', 'cepat']",1
"['setiap', 'mau', 'membayar', 'tagihan', 'lewat', 'aplikasi', 'kok', 'selalu', 'peningkatan', 'aplikasi', 'aplikasi', 'gak', 'perlu', 'peningkatan', 'cuma', 'jaringan', 'gak', 'usah', 'kebanyak', 'manipulasi', 'dan', 'market', 'gak', 'jela']",-1
"['terbaik', 'saya', 'beri', 'bintang', 'jika', 'ada', 'inti', 'nya', 'klo', 'ada', 'kendala', 'laporan', 'ke', 'custom', 'servic', 'suks', 'my', 'indihom', 'terima', 'kasih']",1
"['aplikasi', 'my', 'indihom', 'emang', 'the', 'best', 'lah', 'memepermudah', 'kita', 'untuk', 'mengetahui', 'informasi', 'mulai', 'dari', 'aplikasi', 'langganan', 'samapai', 'promo', 'paket', 'paket', 'tambahan', 'yang', 'menarik', 'sangat', 'membantu', 'bagi', 'saya', 'yang', 'kadang', 'lupa', 'bayar', 'tagihanya', 'jadi', 'bisa', 'cek', 'tagihan', 'dan', 'riwayat', 'pembayaran', 'bulan', 'sebelumnya']",1
"['saya', 'sudah', 'membayar', 'tagihan', 'bulanan', 'tetapi', 'masih', 'isolir', 'untuk', 'berlangganan', 'aktifasi', 'layanan', 'indihom', 'yg', 'lain', 'mohon', 'bantu', 'segera', 'diatasi', 'mohon', 'segera', 'perbaiki', 'aplikasi', 'ini', 'karna', 'untuk', 'layanan', 'pengaduannya', 'tidak', 'bisa', 'di', 'gunakan']",-1
"['bagu', 'aplikasi', 'nya', 'setelah', 'beberapa', 'bulan', 'tidak', 'bisa', 'login', 'gara', 'gara', 'nomor', 'ponsel', 'yg', 'di', 'daftarin', 'sama', 'team', 'market', 'nya', 'salah', 'akhirnya', 'dibantu', 'sama', 'team', 'aplikasi', 'my', 'indihom', 'close', 'masalahnya', 'bisa', 'digunakan', 'kembali']",1
"['sangat', 'membantu', 'dan', 'sangat', 'berguna', 'untuk', 'mengecek', 'koneksi', 'dan', 'komplen', 'bisa', 'satu', 'pintu', 'terima', 'kasih', 'my', 'indihom']",1
"['aplikasinya', 'bagu', 'memudahan', 'custom', 'pengguna', 'indihom', 'untuk', 'cek', 'tagihan', 'dan', 'melihat', 'promo', 'promo', 'menarik', 'lain', 'nya', 'di', 'indihom']",1
"['makin', 'kacau', 'aplikasinya', 'susah', 'buat', 'di', 'buka', 'susah', 'buat', 'bikin', 'laporan', 'gangguan', 'sere', 'gak', 'bisa']",-1
"['sama', 'saja', 'ke', 'dm', 'twitter', 'sudah', 'tetap', 'tanpa', 'penjelasan', 'dan', 'kepastian', 'terhadap', 'pelanggan', 'kecewa', 'thx']",-1
"['aplikasinya', 'lemot', 'sere', 'gangguan', 'pakai', 'wifi', 'ga', 'bisa', 'dibuka', 'aplikasinya', 'haru', 'pakai', 'data', 'selul', 'bru', 'bsa', 'tolong', 'tingkatkan', 'lagi', 'aplikasinya']",-1
"['aplikasi', 'yg', 'sangat', 'bagu', 'dan', 'mudah', 'digunakan', 'baik', 'fitur', 'dan', 'programnya', 'jika', 'ada', 'masalah', 'gangguan', 'dilapor', 'lewat', 'aplikasi', 'myindihom', 'respon', 'teknisi', 'lebih', 'cepat', 'layak', 'dapat', 'bintang']",1
